 Category,Product/Tool,Short Update,Long Update,Document Link,Example Link,Release
Data Management,SAS Lineage,New View Setting Controls for level control and node size,You can increase or increase the number of levels displayed in a lineage diagram with the Expand level control. You can select between small, medium, and large-sized nodes with the Node size selector.,https://go.documentation.sas.com/doc/en/dprepcdc/v_011/dmlinug/n1bdwwpnfx9cndn11if4jvvjwwn3.htm,https://go.documentation.sas.com/doc/en/dprepcdc/v_011/dmlinug/n1bdwwpnfx9cndn11if4jvvjwwn3.htm,202305
Data Management,SAS Enterprise Guide,SAS Enterprise Guide 8.4 now supports SAS Viya 4,SAS Enterprise Guide 8.4 now supports SAS Viya 4,https://support.sas.com/en/software/enterprise-guide-support.html#8ab798a7-2f78-4e1b-a869-d0dbf323212c,https://support.sas.com/en/software/enterprise-guide-support.html#8ab798a7-2f78-4e1b-a869-d0dbf323212c,202403
Data Management,SAS Data Quality,New Snippet: Survivorship,The Survivorship snippet uses the DQSUVR macro to identify a surviving record from a group of records in a cluster. The output also shows different methods to compose and indicate the surviving record,https://go.documentation.sas.com/doc/en/sasstudiocdc/v_047/webeditorcdc/webeditorug/n002bgjjez3z63n16y88kjsobrha.htm#n00u5c3dx8i9kfn15z21csb1d1l2,https://go.documentation.sas.com/doc/en/sasstudiocdc/v_047/webeditorcdc/webeditorug/n002bgjjez3z63n16y88kjsobrha.htm#n00u5c3dx8i9kfn15z21csb1d1l2,202401
Data Management,SAS Data Quality,New Snippet: RTENG Clustering,The RTENG Clustering snippet uses the DQCLRTNG macro to cluster data based on fuzzy matching. The macro uses the RTENG action set to perform exact matching and clustering. The output table contains the input columns and a cluster ID column that contains the cluster number,https://go.documentation.sas.com/doc/en/sasstudiocdc/v_047/webeditorcdc/webeditorug/n002bgjjez3z63n16y88kjsobrha.htm#n00u5c3dx8i9kfn15z21csb1d1l2,https://go.documentation.sas.com/doc/en/sasstudiocdc/v_047/webeditorcdc/webeditorug/n002bgjjez3z63n16y88kjsobrha.htm#n00u5c3dx8i9kfn15z21csb1d1l2,202401
Data Management,SAS Data Quality,New Snippet: OPTNET Clustering,The OPTNET Clustering snippet uses the DQCLNET macro to cluster matching records based on the specified match rules. Multiple match rules represent OR matching conditions. Multiple columns within a match rule represent AND matching conditions,https://go.documentation.sas.com/doc/en/sasstudiocdc/v_047/webeditorcdc/webeditorug/n002bgjjez3z63n16y88kjsobrha.htm#n00u5c3dx8i9kfn15z21csb1d1l2,https://go.documentation.sas.com/doc/en/sasstudiocdc/v_047/webeditorcdc/webeditorug/n002bgjjez3z63n16y88kjsobrha.htm#n00u5c3dx8i9kfn15z21csb1d1l2,202401
Data Management,SAS Data Quality,New Snippet: Match Action Clustering,The Match Action Clustering snippet uses the Entity Resolution action set (entityres.match) to cluster data based on fuzzy matching. The output table contains the input columns and a cluster ID column that contains the cluster number,https://go.documentation.sas.com/doc/en/sasstudiocdc/v_047/webeditorcdc/webeditorug/n002bgjjez3z63n16y88kjsobrha.htm#n00u5c3dx8i9kfn15z21csb1d1l2,https://go.documentation.sas.com/doc/en/sasstudiocdc/v_047/webeditorcdc/webeditorug/n002bgjjez3z63n16y88kjsobrha.htm#n00u5c3dx8i9kfn15z21csb1d1l2,202401
Data Management,SAS Data Quality,New DQOPTNET autocall macro that provides a common framework to perform clustering,New DQOPTNET autocall macro that provides a common framework to perform clustering,https://go.documentation.sas.com/doc/en/dqcdc/v_032/dqclref/p12xw44ky7qf14n1binb5s6ts3k3.htm,https://go.documentation.sas.com/doc/en/dqcdc/v_032/dqclref/p12xw44ky7qf14n1binb5s6ts3k3.htm,202401
Data Management,SAS Data Quality,New DQCLRTNG Autocall Macro that matches and clusters data.,New DQCLRTNG Autocall Macro that matches and clusters data.,https://go.documentation.sas.com/doc/en/dqcdc/v_030/dqclref/p1jykpte0hbsmnn1cejqgd5jl12g.htm,https://go.documentation.sas.com/doc/en/dqcdc/v_030/dqclref/p1jykpte0hbsmnn1cejqgd5jl12g.htm#n0yk75n18pcua2n1q028o6cvpd1w,202311
Data Management,SAS Data Quality,Enhanced the DQMATCH function to better explain what type of matches applied to the locales.,Enhanced the DQMATCH function to better explain what type of matches applied to the locales.,https://go.documentation.sas.com/doc/en/dqcdc/v_030/dqclref/p09nffezbjyj4on11oblz77aq1x6.htm,https://go.documentation.sas.com/doc/en/dqcdc/v_030/dqclref/p09nffezbjyj4on11oblz77aq1x6.htm#p1sg2176pwxpxcn1x0tqho5yg2uj,202311
Data Management,SAS Data Quality,New DQEXTPAR Autocall Macro that can extract and parse data.,New DQEXTPAR Autocall Macro that can extract and parse data.,https://go.documentation.sas.com/doc/en/dqcdc/v_029/dqclref/n0e7lwqxhtcqzjn1ktz8qbkqav84.htm,https://go.documentation.sas.com/doc/en/dqcdc/v_029/dqclref/n0e7lwqxhtcqzjn1ktz8qbkqav84.htm,202309
Data Management,SAS Data Quality,New DQCLEAN Autocall Macro that cleans data,New DQCLEAN Autocall Macro that cleans data using the Standardize, Case capabilities, Identification Analysis, Gender Analysis, and Pattern Analysis functions.,https://go.documentation.sas.com/doc/en/dqcdc/v_029/dqclref/n0k8jwalkopeybn13wf5yqmyj44d.htm,https://go.documentation.sas.com/doc/en/dqcdc/v_029/dqclref/n0k8jwalkopeybn13wf5yqmyj44d.htm,202309
Data Management,SAS Data Quality,%DQSURVR AUTOCALL Autocall Macro added for Entity Resolution Survivorship,Performs Entity Resolution Survivorship as an autocall macro and extracts the surviving record from clustered data based on user-specified criteria.,https://go.documentation.sas.com/doc/en/pgmsascdc/v_038/dqclref/p1i32jjeybfcb7n19tzfasbzdcb9.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_038/dqclref/p1i32jjeybfcb7n19tzfasbzdcb9.htm,202304
Data Management,SAS Data Explorer,Updated Look and Feel,SAS Data Explorer has been updated to be easier to navigate and more efficient to use,https://documentation.sas.com/doc/en/dprepcdc/v_018/datahub/n01gdrmxl7lhszn1gny5h764yisv.htm#p1ofcqzdj3ueqkn1nz83bhseftmq,https://go.documentation.sas.com/doc/en/dprepcdc/v_018/datahub/n01gdrmxl7lhszn1gny5h764yisv.htm#p1ofcqzdj3ueqkn1nz83bhseftmq,202312
Data Management,SAS Data Explorer,Improved Connectivity to Sources,The interface for connecting to sources has been updated. New windows have been provided to simplify the tasks of selecting sources to connect with, entering connection details, and configuring options,https://documentation.sas.com/doc/en/dprepcdc/v_018/datahub/n08ysqrqe3rexzn1c5gwo61noixg.htm#p1v3mmxfz0ouw8n1dhvn7aof04cr,https://go.documentation.sas.com/doc/en/dprepcdc/v_018/datahub/n08ysqrqe3rexzn1c5gwo61noixg.htm#p1v3mmxfz0ouw8n1dhvn7aof04cr,202312
Data Management,SAS IML,The WRITETO subroutine creates a CAS table from data in a matrix or a table.,The WRITETO subroutine creates a CAS table from data in a matrix or a table.,https://go.documentation.sas.com/doc/en/pgmsascdc/v_044/casimllang/casimllang_action_sect052.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_044/casimllang/casimllang_action_sect052.htm,202310
Data Management,SAS IML,The READTABLEFROM function creates a SAS IML table from a CAS table.,The READTABLEFROM function creates a SAS IML table from a CAS table.,https://go.documentation.sas.com/doc/en/pgmsascdc/v_044/casimllang/casimllang_action_sect034.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_044/casimllang/casimllang_action_sect034.htm,202310
Data Management,SAS IML,The READMATRIXFROM function creates a matrix from the numeric variables or character variables in a CAS table.,The READMATRIXFROM function creates a matrix from the numeric variables or character variables in a CAS table.,https://go.documentation.sas.com/doc/en/pgmsascdc/v_044/casimllang/casimllang_action_sect033.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_044/casimllang/casimllang_action_sect033.htm,202310
Data Management,SAS IML,The READFROM function creates a matrix from variables in a CAS table.,The READFROM function creates a matrix from variables in a CAS table.,https://go.documentation.sas.com/doc/en/pgmsascdc/v_044/casimllang/casimllang_action_sect032.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_044/casimllang/casimllang_action_sect032.htm,202310
Data Management,SWAT,Python SWAT: Add CASTable.rename() to rename the columns of a table,Add CASTable.rename() to rename the columns of a table,https://github.com/sassoftware/python-swat/blob/main/CHANGELOG.md,https://github.com/Criptic/SAS-Whats-New/tree/main/202308/Python-SWAT-Update.ipynb,202308
Data Management,SAS CAS,DEFAULTTABLEREPLICATION= specifies the default replication factor for new tables for a session.,DEFAULTTABLEREPLICATION= specifies the default replication factor for new tables for a session. 0 means no replication, default is 1,https://go.documentation.sas.com/doc/en/pgmsascdc/v_039/casref/p06133u3qlca7dn1vd1wsi545fsp.htm,https://github.com/Criptic/SAS-Whats-New/tree/main/202305/CAS-Sessions-Options.sas,202305
Data Management,SAS CAS,DATASTEPVARLENCHK= specifies whether a warning, error or no message is generated when truncation occurs during a DATA step append.,DATASTEPVARLENCHK= specifies whether a warning message is generated, an error message is generated, or no message is generated when truncation occurs during a DATA step append.,https://go.documentation.sas.com/doc/en/pgmsascdc/v_039/casref/p0tuhplt949qwxn15a2jxko2mz08.htm,https://github.com/Criptic/SAS-Whats-New/tree/main/202305/CAS-Sessions-Options.sas,202305
Operations,SAS Viya,Revised Transformers for SAS Workload Orchestrator,The sas-workload-orchestrator-statefulset-resources.yaml and sas-workload-orchestrator-daemonset-resources.yaml transformer files have been revised for SAS Workload Orchestrator. With the updated transformer files, you can provide both upper and lower limits for the memory and CPU use for statefulset and daemonset pods,https://go.documentation.sas.com/doc/en/sasadmincdc/v_067/itopswn/n0rvrheig7af1hn1hfexkg3z791h.htm#n1le03iqpkqnqyn1af7tqul32u2t,https://go.documentation.sas.com/doc/en/sasadmincdc/v_067/itopswn/n0rvrheig7af1hn1hfexkg3z791h.htm#n1le03iqpkqnqyn1af7tqul32u2t,202508
Operations,SAS Viya,Critical Change to OpenShift Support,With 2025.08 and later, you can use Red Hat OCP or OKE 4.17.x - 4.19.x,https://go.documentation.sas.com/doc/en/sasadmincdc/v_067/itopswn/n0rvrheig7af1hn1hfexkg3z791h.htm#p0oza7xyuuazmun1jv10ed8xh6da,https://go.documentation.sas.com/doc/en/sasadmincdc/v_067/itopswn/n0rvrheig7af1hn1hfexkg3z791h.htm#p0oza7xyuuazmun1jv10ed8xh6da,202508
Operations,SAS Viya,The sas-data-mining-models pod was merged into the sas-data-mining-project-resources pod,The sas-data-mining-models pod was merged into the sas-data-mining-project-resources pod. Pod changes might affect the software update process and the tuning and configuration of pods,https://go.documentation.sas.com/doc/en/sasadmincdc/v_067/itopswn/n0rvrheig7af1hn1hfexkg3z791h.htm#n13tw9hmkza7o3n1d4j5ppggwpdf,https://go.documentation.sas.com/doc/en/sasadmincdc/v_067/itopswn/n0rvrheig7af1hn1hfexkg3z791h.htm#n13tw9hmkza7o3n1d4j5ppggwpdf,202508
Operations,SAS Viya,Critical Change: Ingress Requirements,For your cluster ingress, ingress-nginx 1.13.x is now supported. Previously, this version of ingress-nginx was not supported,https://go.documentation.sas.com/doc/en/sasadmincdc/v_067/itopswn/n0rvrheig7af1hn1hfexkg3z791h.htm#n056pcnyho176bn1dsbikehp4nbg,https://go.documentation.sas.com/doc/en/sasadmincdc/v_067/itopswn/n0rvrheig7af1hn1hfexkg3z791h.htm#n056pcnyho176bn1dsbikehp4nbg+,202508
Operations,SAS Viya,Critical Change: Ingress Requirements,At this time, ingress-nginx 1.13.x is not supported. SAS intends to add support for this version of ingress-nginx and to update the documentation in a future release,https://go.documentation.sas.com/doc/en/sasadmincdc/v_066/itopswn/p0dciolgciffy0n1vbseevaildz2.htm#n14ehdk3jzzlqfn135xd0t9xzbf2,https://go.documentation.sas.com/doc/en/sasadmincdc/v_066/itopswn/p0dciolgciffy0n1vbseevaildz2.htm#n14ehdk3jzzlqfn135xd0t9xzbf2,202507
Operations,SAS Viya,Critical Change: Ingress Requirements,The SAS Viya platform now requires ingress-nginx 1.9.6 or later. This change to the minimum supported version of ingress-nginx was made in order to ensure compatibility with Kubernetes 1.29.x - 1.31.x,https://go.documentation.sas.com/doc/en/itopscdc/v_061/dplyml0phy0dkr/p1deewvd9xtqiyn168adq6fu9msv.htm,https://go.documentation.sas.com/doc/en/itopscdc/v_061/dplyml0phy0dkr/p1deewvd9xtqiyn168adq6fu9msv.htm,202502
Operations,SAS Viya,SAS Health Offering Renamed and Enhanced,The SAS Health Episode Builder offering has been renamed to SAS Health Cost of Care Analytics. SAS Health Cost of Care Analytics now includes a user interface. You can point and click in order to construct episodes and create analysis jobs,https://go.documentation.sas.com/doc/en/sasadmincdc/v_067/itopswn/n0rvrheig7af1hn1hfexkg3z791h.htm#p14fclsq5kywvdn13qb8qjrubt5i,https://go.documentation.sas.com/doc/en/sasadmincdc/v_067/itopswn/n0rvrheig7af1hn1hfexkg3z791h.htm#p14fclsq5kywvdn13qb8qjrubt5i,202508
Operations,SAS Viya,SAS Governance and Compliance Manager Offerings Now Available,New Risk offerings, SAS Governance and Compliance Manager and SAS Governance and Compliance Manager Advanced, are now available for deployment with the SAS Viya platform. SAS Governance and Compliance Manager enables your organization to respond promptly to regulatory requirements and internal initiatives in an ever-changing regulatory landscape,https://go.documentation.sas.com/doc/en/sasadmincdc/v_067/itopswn/n0rvrheig7af1hn1hfexkg3z791h.htm#p05whj4ci8uuxqn1nd70kisqsush,https://go.documentation.sas.com/doc/en/sasadmincdc/v_067/itopswn/n0rvrheig7af1hn1hfexkg3z791h.htm#p05whj4ci8uuxqn1nd70kisqsush,202508
Operations,SAS Viya,DuckDB: New SAS/ACCESS engine is now included with the SAS Viya platform,All the standard data types supported by SAS Viya platform applications are supported. DuckDB 1.2.0 and later are supported,https://go.documentation.sas.com/doc/en/itopscdc/v_066/itopssr/p03lkog7sche30n16nz48rhqe2ka.htm#n0zaq8paq64w4rn1bwulqlevm44n,https://go.documentation.sas.com/doc/en/itopscdc/v_066/itopssr/p03lkog7sche30n16nz48rhqe2ka.htm#n0zaq8paq64w4rn1bwulqlevm44n,202507
Operations,SAS Viya,SAS Governance and Compliance Manager Now Available,A new Risk solution, SAS Governance and Compliance Manager, is now available for deployment with the SAS Viya platform. SAS Governance and Compliance Manager enables your organization to respond promptly to regulatory requirements and internal initiatives in an ever-changing regulatory landscape,https://go.documentation.sas.com/doc/en/sasadmincdc/v_066/itopswn/p0dciolgciffy0n1vbseevaildz2.htm#p05whj4ci8uuxqn1nd70kisqsush,https://go.documentation.sas.com/doc/en/sasadmincdc/v_066/itopswn/p0dciolgciffy0n1vbseevaildz2.htm#p05whj4ci8uuxqn1nd70kisqsush,202507
Operations,SAS Viya,Critical Change: Pod Changes,The sas-feature-flags pod was merged into the sas-configuration pod. Also, the sas-redis-operator pod was removed. Pod changes might affect the software update process and the tuning and configuration of pods,https://go.documentation.sas.com/doc/en/itopscdc/v_066/k8sag/p1r2phwgrxy22yn0zn3o1nbg86ey.htm,https://go.documentation.sas.com/doc/en/itopscdc/v_066/k8sag/p1r2phwgrxy22yn0zn3o1nbg86ey.htm,202507
Operations,SAS Viya,Critical Change: Pod Changes,sas-business-rules &amp; sas-reference-data =&gt; sas-decisions-framework; sas-config-reconciler =&gt; sas-configuration,https://go.documentation.sas.com/doc/en/itopscdc/v_061/k8sag/p1r2phwgrxy22yn0zn3o1nbg86ey.htm,https://go.documentation.sas.com/doc/en/itopscdc/v_061/k8sag/p1r2phwgrxy22yn0zn3o1nbg86ey.htm,202502
Operations,SAS Viya,Critical Change: Pod Changes,The sas-links pod was merged into an existing pod named sas-visual-analytics-app. Pod changes might affect the software update process and the tuning and configuration of pods,https://go.documentation.sas.com/doc/en/itopscdc/v_057/k8sag/p1r2phwgrxy22yn0zn3o1nbg86ey.htm,https://go.documentation.sas.com/doc/en/itopscdc/v_057/k8sag/p1r2phwgrxy22yn0zn3o1nbg86ey.htm,202411
